id,title,artist_ids,popularity,release_date
0JAZWvvqttGFm4UMDsPQXC,"Despeinada","['1i8SpTcr7yvPOmcqrbnVXY', '28gNT5KBp7IjEOQoevXf9N']",82,2020-09-04
7EWXP47VlXKO3r7mNxuWHw,"Ele É Ele, Eu Sou Eu","['1AL2GKpmRrKXkYIcASuRFa', '5Lv2GUVwqmQBPwrTrxucE5']",82,2020-11-12
4lsHZ92XCFOQfzJFBTluk8,"You Got It","['3wVXTWabe3viT0jF7DfjOL']",82,2020-03-27
69vlMrzHwATKzupwNcUPyK,"La Santa","['4q3ewBCX7sLwd24euuV69X', '4VMYDCV2IEDYJArk749S6m']",82,2020-02-28
0j1Ia2lQWrcXrQZI4AdJlk,"IDK You Yet","['6sFHvCyqklnJpXC9Nh1aag']",82,2020-06-23
6HlE9t71z9DjGi7KqSyEpA,"Deep End","['6trIghKwHRUyxwvm66HLHH']",82,2020-07-31
4wNIkl5XGiAACjFBlDWuSd,"What A Man Gotta Do","['7gOdHgIoIKoe4i9Tta6qdD']",82,2020-01-17
5YSHygGN9D0mID1NsVd5my,"Reminds Me Of You","['4MCBfE4596Uoi2O4DtmEMz', '2tIP7SsRs7vjIcLrU85W8J']",82,2020-12-08
4DuUwzP4ALMqpquHU0ltAB,"Tyler Herro","['2LIk90788K0zvyj2JJVwkJ']",82,2020-10-22
0SqqAgdovOE24BzxIClpjw,"Yo Perreo Sola","['4q3ewBCX7sLwd24euuV69X']",82,2020-02-28
7E2C5rBLpCKwQlhJPVFBRS,"You’re Mines Still (feat. Drake)","['3KNIG74xSTc3dj0TRy7pGX', '3TVXtAsR1Inumwj472S9r4']",82,2020-10-15
3dEtfTtCXWW7N8WQ9FD29z,"En Tu Cuerpo - Remix","['1Ts9of7VPZElwPQnqnDSfW', '1mcTU81TzQhprhouKaTkpq', '1pQWsZQehhS4wavwh7Fnxd', '1DxLCyH42yaHKGK3cl5bvG']",82,2020-09-04
57BGVV6wcyhbn3hsjlqEZB,"Element","['0eDvMgVFoNV3TpwtrVCoTj']",82,2020-02-07
5GkQIP5mWPi4KZLLXeuFTT,"motive (with Doja Cat)","['66CXWjxzNUsdJxJ2JdwvnR', '5cj0lLjcoR7YOSnhnX0Po5']",82,2020-10-30
1daDRI9ahBonbWD8YcxOIB,"Angels Like You","['5YGY8feqx7naU7z4HrwZM6']",82,2020-11-27
46lyJh9GYmWsHez3EsvmAx,"Rise Up (feat. Vamero)","['4mrBetqy378Jf1y6NLszlx', '74GrV01oFcjJdLHCF9MWhr']",82,2020-05-01
7l2tmgUhV7Y2aJHjiszifg,"Mr. Perfectly Fine (Taylor’s Version) (From The Vault)","['06HL4z0CvFAxyc27GXpf02']",82,2021-04-07
2z0IupRlVRlDN5r2IVqHyN,"Shy Away","['3YQKmKGau1PzlVlkL1iodx']",82,2021-04-07
0oaY19dUwZimIgzn3ZZLZO,"2 Much","['1uNFoZAHBGtllmzznpCI3s']",82,2021-03-19
2NnJpRXIlx35Vij3bPZO0h,"DAYWALKER! (feat. CORPSE)","['6TIYQ3jFPwQSRmorSezPxX', '7yntSJ6uojO3z6GFUVwhAW']",82,2021-03-12
5NU40QTlXrDUJzDBdv79bg,"Deserve You","['1uNFoZAHBGtllmzznpCI3s']",82,2021-03-19
5RAIMjdrCEjpjaR5tBATXU,"Aloha","['1r4hJ1h58CWwUQe3MxPuau', '7a0XAaPaK2aDSqa8p3QnC7', '1mcTU81TzQhprhouKaTkpq', '2T1aUibqR2QC2sINIDQOAK', '64aJYyrXljOodnUG6jvhRD', '1TtXnWcUs0FCkaZDPGYHdf']",82,2021-03-05
4jOBQxq4Ffd8DDrsN4wPOR,"Christian Dior","['0EFisYRi20PTADoJrifHrz']",82,2021-03-12
2AceGjiX9isUbXmMZa0Dl1,"Floating Through Space","['5WUlDfRSoLAfcVSX1WnrxN', '1Cs0zKBU1kc0i8ypK3B9ai']",82,2021-02-04
2dNhNlpZAtV4lwAFW45LIv,"Am","['5hdhHgpxyniooUiQVaPxQ0', '2oT7xd9iTO2ejLsNGIMa5f']",82,2021-01-28
472vIK1ldetTxRxG3ovaiY,"Glad You Exist","['7z5WFjZAIYejWy0NI5lv4T']",82,2021-02-05
0awuNCj9gwJEM0seER22DW,"CHICKEN TENDIES","['7okSU80WTrn4LXlyXYbX3P']",82,2021-02-19
03B2SfXuvDh1m9F4tqrX07,"Skin","['74KM79TiuVKeVCqs8QtB0B']",82,2021-01-22
5J5CpT6bgE6KYKk23jgp9W,"Patience (feat. YUNGBLUD & Polo G)","['1nzgtKYFckznkcVMR3Gg4z', '6Ad91Jof8Niiw0lGLLi3NW', '6AgTAQt8XS6jRWi4sX7w49']",82,2021-03-12
3jjBPF4NDMCU51psU8JPpR,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix","['66CXWjxzNUsdJxJ2JdwvnR', '5cj0lLjcoR7YOSnhnX0Po5', '181bsRPaVXVlUKXrxwZfHK']",82,2021-01-15
7eX3um6NpOQKWJMGCi97XD,"Real As It Gets (feat. EST Gee)","['5f7VJjfbwm532GiveGC0ZK', '4FlG0V0jhLO4qGpayFOphj']",82,2021-03-04
3XoflnowYPFRPOh3uFvHcm,"Selfish Love (with Selena Gomez)","['540vIaP2JwjQb9dm3aArA4', '0C8ZW7ezQVs4URX5aX7Kqx']",82,2021-03-04
4ga4WvRNhMsIL38pkBbnIN,"Pressure (feat. Tove Lo)","['60d24wfXkVzDSfLS6hyCjZ', '4NHQUGzhtTLFvgF5SZesLK']",82,2021-02-05
2bo0HCDcZj8BYjoht9zYgk,"Time Today","['3tJoFztHeIJkJWMrx0td2f']",82,2021-02-03
5hChuUMe5iHfjkXgzj1D4b,"Track Star","['4NqH3V7GS0Igs1VyGMXEi8']",82,2021-02-09
2tB9OFgAHjAds3cqquLlvp,"Loved By You (feat. Burna Boy)","['1uNFoZAHBGtllmzznpCI3s', '3wcj11K77LjEY1PkEazffa']",82,2021-03-19
06XQvnJb53SUYmlWIhUXUi,"怪物","['64tJ2EAv1R6UaZqc4iOCyj']",82,2021-01-06
4NOZ35Dhucr6UlVyLOtktd,"Dangerous","['5P2rwRBgIN450RaJxdjYdA', '0z4gvV4rjIZ9wHck67ucSV']",82,2008-01-01
6FE2iI43OZnszFLuLtvvmg,"Classic","['2l35CQqtYRh3d8ZIiBep4v']",82,2012
0GjEhVFGZW8afUYGChu3Rr,"Dancing Queen","['0LcJLqbBmaGUft1e9Mm8HV']",81,1976
2grjqo0Frpf2okIBiifQKs,"September","['4QQgXkCYTt3BlENzhyNETg']",81,1978-11-23
37Tmv4NnfQeb0ZgUC4fOJj,"Sultans Of Swing","['0WwSkZ7LtFUFjGjMZBMt6T']",81,1978-10-07
2SiXAy7TuUkycRVbbWDEpo,"You Shook Me All Night Long","['711MCceyCBcFnzjGY4Q7Un']",81,1980-07-25
2fuCquhmrzHpu5xcA1ci9x,"Under Pressure - Remastered 2011","['1dfeR4HaWDbWqFHLkxsg1d', '0oSGxfWSnnOXhD2fKuz2Gy']",81,1982-05-03
0rmGAIH9LNJewFw7nKzZnc,"You Give Love A Bad Name","['58lV9VcRSjABbAbfWS6skp']",81,1986-08-16
3d9DChrdc6BOeFsbrZ3Is0,"Under the Bridge","['0L8ExT028jH3ddEcZwqJJ5']",81,1991-09-24
3YRCqOhFifThpSRFJ1VWFM,"November Rain","['3qm84nBOXUEQ2vnTfUTTFC']",81,1991-09-17
0jWgAnTrNZmOGmqgvHhZEm,"What's Up?","['0Je74SitssvJg1w4Ra2EK7']",81,1992-01-01
2IZZqH4K02UIYg5EohpNHF,"Zombie","['7t0rwkOPGlDPEhaOcVtOt9']",81,1994-10-03
1Je1IMUlBXcx1Fz0WE7oPT,"Wannabe","['0uq5PttqEjj3IH1bzwcrXF']",81,1996-01-01
503OTo2dSqe7qk76rgsbep,"Still D.R.E.","['6DPYiyq5kWVQS4RGwxzPC7', '7hJcb9fa4alzcOq3EaNPoG']",81,1999-11-16
2m1hi0nfMR9vdGC8UcrnwU,"All The Small Things","['6FBDaR13swtiWwGhX1WQsP']",81,1999-06-01
6naxalmIoLFWR0siv8dnQQ,"Oops!...I Did It Again","['26dSoYclwsYLMAKD3tpOr4']",81,2000-05-16
0DiWol3AO6WpXZgp0goxAV,"One More Time","['4tZwfgrHOc3mvqYlEYSvVi']",81,2001-03-12
2DlHlPMa4M17kufBvI2lEN,"Chop Suey!","['5eAWCfyUhZtHHtBdNk56l1']",81,2001-09-04
3ZOEytgrvLwQaqXreDs2Jx,"Can't Stop","['0L8ExT028jH3ddEcZwqJJ5']",81,2002-07-09
0COqiPhxzoWICwFCS4eZcp,"Bring Me To Life","['5nGIFgo0shDenQYSE0Sn7c']",81,2003-03-04
77loZpT5Y5PRP1S451P9Yz,"The Reason","['2MqhkhX4npxDZ62ObR5ELO']",81,2003-12-09
0O45fw2L5vsWpdsOdXwNAR,"SexyBack (feat. Timbaland)","['31TPClRtHm23RisEBtV3X7', '5Y5TRrQiqgUO4S36tzjIRZ']",81,2006-09-12
0BxE4FqsDD1Ot4YuBXwAPp,"505","['7Ln80lUS6He07XvHI8qqHH']",81,2007-04-22
0JJP0IS4w0fJx01EcrfkDe,"Dear Maria, Count Me In","['46gyXjRIvN1NL1eCB8GBxo']",81,2007-09-25
0CAfXk7DXMnon4gLudAp7J,"Low (feat. T-Pain)","['0jnsk9HBra6NMjO2oANoPY', '3aQeKQSyrW4qWr35idm0cy']",81,2008-03-17
1mea3bSkSGXuIRvnydlB5b,"Viva La Vida","['4gzpq5DPGxSnKTe4SA8HAU']",81,2008-05-26
2igwFfvr1OAGX9SKDCPBwO,"Empire State Of Mind","['3nFkdlSjzX9mRTtwJOzDYB', '3DiDSECUqqY1AuBP8qtaIa']",81,2009-09-08
1qDrWA6lyx8cLECdZE7TV7,"Somebody That I Used To Know","['2AsusXITU8P25dlRNhcAbG', '6hk7Yq1DU9QcCCrz9uc0Ti']",81,2011-01-01
6nek1Nin9q48AVZcWs9e9D,"Paradise","['4gzpq5DPGxSnKTe4SA8HAU']",81,2011-10-24
2wAJTrFhCnQyNSD3oUgTZO,"Work Out","['6l3HvQ5sa6mXTsMTB19rO5']",81,2011-09-27
3cHyrEgdyYRjgJKSOiOtcS,"Timber (feat. Ke$ha)","['0TnOYISbd1XYRBk9myaseg', '6LqNN22kT3074XbTVUrhzX']",81,2012
7wMq5n8mYSKlQIGECKUgTX,"Hall of Fame (feat. will.i.am)","['3AQRLZ9PuTAozP28Skbq8V', '085pc2PYOi8bGKj0PNjekA']",81,2012-09-10
2Foc5Q5nqNiosCNqttzHof,"Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit","['4tZwfgrHOc3mvqYlEYSvVi', '2RdwBSPQiwcmiDo9kixcl8', '3yDIp0kaq9EFKe07X1X2rz']",81,2013-04-19
2AT8iROs4FQueDv2c8q2KE,"R U Mine?","['7Ln80lUS6He07XvHI8qqHH']",81,2013-09-09
6RtPijgfPKROxEzTHNRiDp,"Rude","['0DxeaLnv6SyYk2DOqkLO8c']",81,2014-06-25
7yq4Qj7cqayVTp3FF9CWbm,"Riptide","['10exVja0key0uqUkk6LJRT']",81,2014-09-08
2bL2gyO6kBdLkNSkxXNh6x,"Animals","['04gDigrS5kc9YWfZHwBETP']",81,2014-09-02
60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""","['2RdwBSPQiwcmiDo9kixcl8']",81,2014-03-03
6WkJ2OK163XXS2oARUC9JM,"Dancin (feat. Luvli) - Krono Remix","['77qukKzmdI5BeMBR7WGUrN', '17TFSnqADESRM8BPSaM5aB', '6dqohi36avY0M9urnyhITr']",81,2014-11-07
6Ius4TC0L3cN74HT7ENE6e,"Wet Dreamz","['6l3HvQ5sa6mXTsMTB19rO5']",81,2014-12-09
1u8c2t2Cy7UBoG4ArRcF5g,"Blank Space","['06HL4z0CvFAxyc27GXpf02']",81,2014-01-01
3JjnGLK8IxkNLvo8Lb3KOM,"18","['4AK6F7OLvEQ5QYCBNiQWHq']",81,2014-11-17
4gbVRS8gloEluzf0GzDOFc,"Maps","['04gDigrS5kc9YWfZHwBETP']",81,2014-09-02
09CtPGIpYB4BrO8qb1RGsF,"Sorry","['1uNFoZAHBGtllmzznpCI3s']",81,2015-11-13
3RiPr603aXAoi4GHyXx0uy,"Hymn for the Weekend","['4gzpq5DPGxSnKTe4SA8HAU']",81,2015-12-04
3hRV0jL3vUpRrcy398teAU,"The Night We Met","['6ltzsmQQbmdoHHbLZ4ZN25']",81,2015-04-06
2P4OICZRVAQcYAV2JReRfj,"Waiting For Love","['1vCWHaC5f2uS3yhpwWbIA6']",81,2015-10-02
0y1QJc3SJVPKJ1OvFmFqe6,"Way down We Go","['7jdFEYD2LTYjfwxOdlVjmc']",81,2016-06-10
42ydLwx4i5V49RXHOozJZq,"Scars To Your Beautiful","['2wUjUUtkb5lvLKcGKsKqsR']",81,2016-03-11
5oO3drDxtziYU2H1X23ZIp,"Love On The Brain","['5pKCCKE2ajJHZ9KAiaK11H']",81,2016-01-28
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)","['3iri9nBFs9e4wN7PLIetAw', '1QRj3hoop9Mv5VvHQkwPEp']",81,2016-03-25
76hfruVvmfQbw0eYn1nmeC,"Cake By The Ocean","['6T5tfhQCknKG4UnH90qGnz']",81,2016-11-18
5kqIPrATaCc2LqxVWzQGbk,"7 Years","['25u4wHJWxCA9vO0CzxAbK7']",81,2016-04-01
4pAl7FkDMNBsjykPXo91B3,"Needed Me","['5pKCCKE2ajJHZ9KAiaK11H']",81,2016-01-28
1i1fxkWeaMmKEB4T7zqbzK,"Don't Let Me Down","['69GGBxA162lTqCwzJG5jLp', '6Dd3NScHWwnW6obMFbl1BH']",81,2016-02-05
6Qn5zhYkTa37e91HC1D7lb,"Whatever It Takes","['53XhwfbYqKCa1cC15pYq2q']",81,2017-06-23
1FpVJ7HpZInE2GvhVE2TwT,"Legends Never Die","['47mIJdHORyRerp4os813jD', '6yhD1KjhLxIETFF7vIRf8B']",81,2017-09-15
6Nle9hKrkL1wQpwNfEkxjh,"Chanel","['2h93pZq0e7k5yf4dywlkpM']",81,2017-03-10
6h5PAsRni4IRlxWr6uDPTP,"More Than You Know","['2XnBwblw31dfGnspMIwgWz']",81,2017-07-28
7zFXmv6vqI4qOt4yGf3jYZ,"Get You (feat. Kali Uchis)","['20wkVLutqVOYrc0kxFs7rA', '1U1el3k54VvEUzo3ybLPlM']",81,2017-08-25
47Bg6IrMed1GPbxRgwH2aC,"Best Friend","['7pbDxGE6nQSZVfiFdq9lOL']",81,2017-01-25
0tBbt8CrmxbjRP0pueQkyU,"Wolves","['0C8ZW7ezQVs4URX5aX7Kqx', '64KEffDW9EtZ1y2vBYgq8T']",81,2017-10-25
5mCPDVBb16L4XQwDdbRUpz,"Passionfruit","['3TVXtAsR1Inumwj472S9r4']",81,2017-03-18
0S0vWvyZ6Rc79TXkWxT9QA,"Save That Shit","['2kCcBybjl3SAtIcwdWpUe3']",81,2017-08-15
41zXlQxzTi6cGAjpOXyLYH,"idontwannabeyouanymore","['6qqNVTkY8uBg9cP3Jd7DAH']",81,2017-12-22
152lZdxL1OR0ZMW6KquMif,"Location","['6LuN9FCkKOj5PcnpouEgny']",81,2017-04-27
33SNO8AaciGbNaQFkxvPrW,"Kiwi","['6KImCVD70vtIoJWnq6nGn3']",81,2017-05-12
76cy1WJvNGJTj78UqeA5zr,"IDGAF","['6M2wZ9GZgrQXHCFfjv46we']",81,2017-06-02
35wvL50xvKpCHEJPxLOLPI,"Si Estuviésemos Juntos","['4q3ewBCX7sLwd24euuV69X']",81,2018-12-23
3GCdLUSnKSMJhs4Tj6CV3s,"All The Stars (with SZA)","['2YZyLoL8N0Wb9xBt1NhZWg', '7tYKF4w9nC0nq9CsPZTHyP']",81,2018-02-09
7ycWLEP1GsNjVvcjawXz3z,"Praise The Lord (Da Shine) (feat. Skepta)","['13ubrt8QOOCPljQ2FL1Kca', '2p1fiYHYiXz9qi0JJyxBzN']",81,2018-05-25
1fewSx2d5KIZ04wsooEBOz,"Space Cadet (feat. Gunna)","['0iEtIxbK0KxaSlF7G42ZOp', '2hlmm7s2ICUX0LVIhVFlZQ']",81,2018-11-06
3swc6WTsr7rl9DqQKQA55C,"Psycho (feat. Ty Dolla $ign)","['246dkjvS1zLTtiykXe5h60', '7c0XG5cIJTrrAgEC3ULPiq']",81,2018-04-27
5OCJzvD7sykQEKHH7qAC3C,"God is a woman","['66CXWjxzNUsdJxJ2JdwvnR']",81,2018-08-17
1VGzxJnVQND7Cg5H5wGj14,"YEAH RIGHT","['3MZsBdqDrRTJihTHQrO6Dq']",81,2018-10-26
2cYqizR4lgvp4Qu6IQ3qGN,"BUTTERFLY EFFECT","['0Y5tJX1MQlPlqiwlOH1tJY']",81,2018-08-03
2Y0iGXY6m6immVb2ktbseM,"Little Dark Age","['0SwO7SWeDHJijQ3XNS7xEE']",81,2018-02-09
5wujBwqG7INdStqGd4tRMX,"Armed And Dangerous","['4MCBfE4596Uoi2O4DtmEMz']",81,2018-12-10
6LOZws7T3jqZz78unPgFF9,"Dead To Me","['1U1el3k54VvEUzo3ybLPlM']",81,2018-04-06
3oDkdAySo1VQQG0ptV7uwa,"Lean Wit Me","['4MCBfE4596Uoi2O4DtmEMz']",81,2018-12-10
6foY66mWZN0pSRjZ408c00,"Whiskey Glasses","['4oUHIQIBe0LHzYfvXNW4QM']",81,2018-04-27
2qT1uLXPVPzGgFOx4jtEuo,"no tears left to cry","['66CXWjxzNUsdJxJ2JdwvnR']",81,2018-08-17
1Knctxx9vGZxpZfF66BIEa,"Legends","['4MCBfE4596Uoi2O4DtmEMz']",81,2018-06-22
4evmHXcjt3bTUHD1cvny97,"Beautiful People (feat. Khalid)","['6eUKZXaKkcviH0Ku9w2n3V', '6LuN9FCkKOj5PcnpouEgny']",81,2019-06-28
2nC3QhMI9reBIOWutbU3Tj,"Moral of the Story","['6P5NO5hzJbuOqSdyPB7SJM']",81,2019-02-14
6Qs4SXO9dwPj5GKvVOv8Ki,"Dancing With A Stranger (with Normani)","['2wY79sveU1sp5g7SokKOiI', '2cWZOOzeOm4WmBJRnD5R7I']",81,2019-01-11
60iSKGrGazRzICtMjADNSM,"Hold Me While You Wait","['4GNC7GD6oZMSxPGyXy4MNB']",81,2019-05-17
5hVghJ4KaYES3BFUATCYn0,"EARFQUAKE","['4V8LLVI7PbaPR0K2TGSxFF']",81,2019-05-17
0t3ZvGKlmYmVsDzBJAXK8C,"Goodbyes (feat. Young Thug)","['246dkjvS1zLTtiykXe5h60', '50co4Is1HCEo8bhOyUWKpn']",81,2019-09-06
3yOlyBJuViE2YSGn3nVE1K,"My Oh My (feat. DaBaby)","['4nDoRrQiYLoBzwC5BhVJzF', '4r63FhuTkUYltbVAg5TQnk']",81,2019-12-06
5JtvedSVWW9McnoEAPJwQm,"Sex Sounds","['6jGMq4yGs7aQzuGsMgVgZR']",81,2019-10-11
2gTdDMpNxIRFSiu7HutMCg,"I Think I'm OKAY (with YUNGBLUD & Travis Barker)","['6TIYQ3jFPwQSRmorSezPxX', '6Ad91Jof8Niiw0lGLLi3NW', '4exLIFE8sISLr28sqG1qNX']",81,2019-07-05
4nK5YrxbMGZstTLbvj6Gxw,"Supalonely","['0Cp8WN4V8Tu4QJQwCN5Md4', '6sHCvZe1PHrOAuYlwTLNH4']",81,2019-11-15
1TQXIltqoZ5XXyfCbAeSQQ,"Dancing With Your Ghost","['4xnihxcoXWK3UqryOSnbw5']",81,2019-06-28
5w9c2J52mkdntKOmRLeM2m,"Con Calma","['4VMYDCV2IEDYJArk749S6m', '3uZFBSsMiooimnprFL9jD1']",81,2019-01-24
6cy3ki60hLwimwIje7tALf,"RITMO (Bad Boys For Life)","['1yxSLGMDHlW21z4YXirZDS', '1vyhD5VmyZ7KMfW5gqLgo5']",81,2019-10-12
6RRNNciQGZEXnqk8SQ9yv5,"You Need To Calm Down","['06HL4z0CvFAxyc27GXpf02']",81,2019-08-23
2f0pn9DkEJwAzXApnFh5cr,"Someone To You","['4qWnlmXWuGv2TtuxtIWlJX']",81,2019-10-04
68rVGSTnCiFOET9k5Vd8Se,"parents","['6Ad91Jof8Niiw0lGLLi3NW']",81,2019-10-18
4EivmOT13NMpNSfTKn9p4s,"Like That (feat. Gucci Mane)","['5cj0lLjcoR7YOSnhnX0Po5', '13y7CgLHjMVRMDqxdx0Xdo']",81,2019-11-07
27ycaQnQAxaPiyeg3nr2aB,"Midnight Sky","['5YGY8feqx7naU7z4HrwZM6']",81,2020-08-14
2rPHUAeUPbNgTmK18FPTiZ,"GO (feat. Juice WRLD)","['2tIP7SsRs7vjIcLrU85W8J', '4MCBfE4596Uoi2O4DtmEMz']",81,2020-07-24
1JHvLQWHUoYuapwQikeDuD,"Ele Não Tem","['22jNvLBrXGKr4CcV2tw8Ag', '7MiDcPa6UiV3In7lIM71IN']",81,2020-10-16
0XinBYhf1X3kdvKQHOX971,"Tú Me Dejaste De Querer","['5TYxZTjIPqKM8K8NuP9woO', '5IbUz6BcOu6IVY512oxavP', '7xtnpHS34mLlxGZDVUBHSU']",81,2020-11-05
5hvwx5i67IwnCkjl9VHkNv,"Diamonds","['2wY79sveU1sp5g7SokKOiI']",81,2020-09-17
2lCkncy6bIB0LTMT7kvrD1,"Azul","['1vyhD5VmyZ7KMfW5gqLgo5']",81,2020-03-19
34LI7rwi9H8w2S5KTHnv1M,"Quiéreme Mientras Se Pueda","['0tmwSHipWxN12fsoLcFU3B']",81,2020-05-01
6qBFSepqLCuh5tehehc1bd,"Like I Want You","['4fxd5Ee7UefO4CUXgwJ7IP']",81,2020-03-27
7o4gBbTM6UBLkOYPw9xMCz,"Moonwalking in Calabasas (feat. Blueface) - Remix","['0WK3H9OErSn5zKOkOV5egm', '3Fl1V19tmjt57oBdxXKAjJ']",81,2020-12-02
0sY6ZUTh4yoctD8VIXz339,"champagne problems","['06HL4z0CvFAxyc27GXpf02']",81,2020-12-11
0n2moJpAEWHwaPYYjkzMDl,"Blue & Grey","['3Nrfpe0tUJi4K4DXYWgMUX']",81,2020-11-20
25zlnOAzbVoOzIeXSvQFf1,"Got It On Me","['0eDvMgVFoNV3TpwtrVCoTj']",81,2020-07-03
66W1rVTnEv86dIkFhoiElg,"Secrets","['4ofCBoyEiGSePFAG500xev', '5KKpBU5eC2tJDzf0wmlRp2']",81,2020-04-24
4nbWX2HzrOEnX4xxvYRCyU,"Cabrón y Vago - En Vivo","['0my6Pg4I28dVcZLSpAkqhv', '25UNJbwGZSQKvz5cPLWlv3']",81,2020-07-31
0YqTL3nSL36OFdHwHoqCag,"MODO TURBO","['4PzYKhC14sTJNEr0dzoo0d', '6tzRZ39aZlNqlUzQlkuhDV', '7FNnA9vBm6EKceENgCGRMb']",81,2020-12-21
4pvb0WLRcMtbPGmtejJJ6y,"exile (feat. Bon Iver)","['06HL4z0CvFAxyc27GXpf02', '4LEiUm1SRbFMgfqnQTwUbQ']",81,2020-07-24
0zlnHTHiBQ68ZCAmTw5ozm,"Algo Mágico","['1mcTU81TzQhprhouKaTkpq']",81,2020-06-25
1mQOFRDoqI34LdN79PE0vH,"Ô Moça","['1OwYxVDNKP9JtSpp5E0uA4']",81,2020-12-21
7C1trmcQQ5n5RNy4l6ziCv,"Some Say - Felix Jaehn Remix","['7nqlScm2smydSRl13eaP8E', '4bL2B6hmLlMWnUEZnorEtG']",81,2020-01-10
6F7tttrdq7aUdxXVeo0nKp,"Foi Pá Pum","['0MInKJqZscEeNc5K3K0mkE']",81,2020-11-27
0vWUhCPxpJOJR5urYbZypB,"Hypnotized","['2WBJQGf1bT1kxuoqziH5g4', '4FrXHrpbDLNyO3pbVv8RmF']",81,2020-04-08
7dH0dpi751EoguDDg3xx6J,"ドライフラワー","['0ixzjrK1wkN2zWBXt3VW3W']",81,2020-10-25
6bnF93Rx87YqUBLSgjiMU8,"Heartless","['1Xyo4u8uXC1ZmMpatF05PJ']",81,2020-03-20
5CFJRZRq6sdKKtRwNPWbYv,"Show Out (with Skepta & Pop Smoke)","['0fA0VVWsXO9YnASrzqfmYu', '2p1fiYHYiXz9qi0JJyxBzN', '0eDvMgVFoNV3TpwtrVCoTj']",81,2020-12-11
3rchFjeKZ0bJxO7EEdM3S5,"Paparazzi","['526TMJFuJibm9j2p9td9Yp']",81,2020-12-11
37ZtpRBkHcaq6hHy0X98zn,"I CAN'T STOP ME","['7n2Ycct7Beij7Dj7meI4X0']",81,2020-10-26
5RqR4ZCCKJDcBLIn4sih9l,"Party Girl","['1XLWox9w1Yvbodui0SRhUQ']",81,2020-04-21
5gTgQBtNP08fUijxpEgmzF,"É Problema","['2Z0lRIqr997lIUiPtrpKCr']",81,2020-11-12
0DYNL4xbYWgNzppUamtyR4,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)","['2tIP7SsRs7vjIcLrU85W8J', '6TIYQ3jFPwQSRmorSezPxX']",81,2020-11-06
6NfrH0ANGmgBXyxgV2PeXt,"La Difícil","['4q3ewBCX7sLwd24euuV69X']",81,2020-02-28
0GTPmh5G40joBg93vcSQNq,"Don't Say Goodbye (feat. Tove Lo)","['0NGAZxHanS9e0iNHpR8f2W', '5deLgmgAEgy8UHOfJ9Dj8w', '4NHQUGzhtTLFvgF5SZesLK']",81,2020-09-25
6rLi6PyWXu1rPlShuIZpj6,"Way Out (feat. Big Sean)","['2LIk90788K0zvyj2JJVwkJ', '0c173mlxpT3dSFRgMO8XPh']",81,2020-12-09
1mohfLaTJtB2RplHLQVM70,"La Jeepeta - Remix","['5hdhHgpxyniooUiQVaPxQ0', '2R21vXR83lH98kGeO99Y66', '7iK8PXO48WeuP03g8YR51W', '1GKIlPFdcewHtpDVCQ8zmJ', '3Wb38LDP3N4tkobValgE9D']",81,2020-04-24
0TrPqhAMoaKUFLR7iYDokf,"Know Your Worth","['6LuN9FCkKOj5PcnpouEgny', '6nS5roXSAGhTGr34W6n7Et']",81,2020-02-04
4r9jkMEnArtWGH2rL2FZl0,"A Tu Merced","['4q3ewBCX7sLwd24euuV69X']",81,2020-02-28
6lhZLbb0czULpjb2kFryPS,"Let's Love","['1Cs0zKBU1kc0i8ypK3B9ai', '5WUlDfRSoLAfcVSX1WnrxN']",81,2020-09-11
4eNOLmx8r2IJAVKvBBL1jv,"Headshot (feat. Polo G & Fivio Foreign)","['6jGMq4yGs7aQzuGsMgVgZR', '6AgTAQt8XS6jRWi4sX7w49', '14CHVeJGrR5xgUGQFV5BVM']",81,2021-04-02
1dg3qy5DjoJodawfOCgrTP,"Run It Up (feat. Offset & Moneybagg Yo)","['6jGMq4yGs7aQzuGsMgVgZR', '4DdkRBBYG6Yk9Ka8tdJ9BW', '3tJoFztHeIJkJWMrx0td2f']",81,2021-04-02
4I5bvu2KDsrCg0EWHIcvul,"Don't Play","['1zNqDE7qDGCsyzJwohVaoX', '1nzgtKYFckznkcVMR3Gg4z', '5fyDppLDl1juIu1BcUT5zh']",81,2021-01-15
56F3ngwk3a42aLY0o5QgBF,"Fala Comigo - Ao Vivo","['7MiDcPa6UiV3In7lIM71IN']",81,2021-02-04
2769RhOZs0ezRncRW1vryp,"Till Forever Falls Apart","['6P5NO5hzJbuOqSdyPB7SJM', '37M5pPGs6V1fchFJSgCguX']",81,2021-03-02
7HsjuVBM93Z2RoxjpWLgTT,"Richer (feat. Polo G)","['45TgXXqMDdF8BkjA83OM7z', '6AgTAQt8XS6jRWi4sX7w49']",81,2021-03-26
26UxwWl9xCb83OynXELJcL,"Masterpiece","['4r63FhuTkUYltbVAg5TQnk']",81,2021-01-15
